Customer_ID,Name,Age,Gender,City,Membership_Type,Tenure_Months,Total_Rides,Average_Ride_Cost,Days_Since_Last_Ride,Cancellation_Rate,Customer_Satisfaction_Score,Payment_Method,App_Usage_Hours_Per_Week,Churn_Status
RS118623,Dhanuk Bava,18.0,Female,Mumbai,Regular,7,341,1818.85,19,0.56,7.0,Cash,16.1,0
RS118624,Abram Tandon,57.0,Male,Kolkata,Gold,58,548,664.38,43,0.68,3.0,Cash,2.3,0
RS118625,Samaira Soni,34.0,Male,Kolkata,Regular,15,121,,124,0.28,7.0,UPI,34.2,1
RS118626,Piya Khatri,19.0,Female,Nagpur,Regular,53,319,,128,0.44,,Cash,3.7,0
RS118627,Faiyaz Ramachandran,34.0,Female,Chennai,Premium,3,97,198.7,67,0.45,4.0,Wallet,22.2,1
RS118628,Yakshit Rajagopalan,,Female,Chennai,Premium,55,472,,100,0.04,3.0,UPI,9.0,0
RS118629,Onkar Kaul,53.0,Male,Kolkata,Regular,38,33,2216.15,95,0.3,3.0,Cash,5.4,1
RS118630,Mishti Sekhon,40.0,Female,Nagpur,Gold,34,413,2275.48,98,0.36,7.0,Card,30.4,1
RS118631,Kartik Lad,,Female,Kolkata,Regular,3,125,1538.49,12,0.26,10.0,Wallet,4.2,0
RS118632,Lagan Jaggi,69.0,Male,Ahmedabad,Premium,35,448,1369.14,119,0.65,9.0,Card,15.4,1
RS118633,Bhamini Bandi,37.0,Female,Mumbai,Gold,10,239,,93,0.73,3.0,UPI,6.2,1
RS118634,Kaira Dada,46.0,Male,Kolkata,Corporate,70,146,1604.63,35,0.61,5.0,Wallet,20.4,0
RS118635,Nirvi Sarraf,53.0,unknown,Mumbai,Corporate,13,299,2363.65,91,0.6,6.0,Wallet,26.7,0
RS118636,Vaibhav Kala,,Female,Kolkata,Corporate,8,207,2154.11,22,0.34,1.0,Card,14.7,1
RS118637,Vedika Mangal,58.0,Female,Jaipur,Regular,20,563,2266.14,13,0.65,9.0,UPI,31.3,0
RS118638,Biju Bala,18.0,Female,Chennai,Corporate,7,101,1966.89,78,0.73,1.0,Wallet,0.2,0
RS118639,Yakshit Kant,48.0,Male,Jaipur,Corporate,37,326,455.16,91,0.1,6.0,UPI,28.1,0
RS118640,Manikya Krishnamurthy,33.0,Male,Delhi,Regular,13,143,751.57,124,0.64,2.0,UPI,3.7,0
RS118641,Advika Bumb,60.0,Female,Jaipur,Premium,9,495,,170,0.34,6.0,Cash,28.7,1
RS118642,Madhup Bassi,62.0,Female,Ahmedabad,Regular,34,581,1940.87,142,0.32,4.0,Card,27.9,0
RS118643,Ivan Dey,22.0,Male,Nagpur,Premium,65,563,1960.18,157,0.74,10.0,UPI,8.0,1
RS118644,Mannat Chowdhury,-5.0,Female,Delhi,Corporate,38,312,2169.42,3,0.76,7.0,UPI,16.8,0
RS118645,Kaira Loke,57.0,Male,Jaipur,Corporate,4,41,816.82,46,0.26,,Cash,25.2,1
RS118646,Baiju Kakar,60.0,Female,Chennai,Premium,12,34,1582.19,119,0.07,1.0,Wallet,27.6,0
RS118647,Urvi Kapoor,41.0,Male,Ahmedabad,Corporate,71,420,1420.05,121,0.12,4.0,Card,20.8,0
RS118648,Rasha Zachariah,48.0,Female,Chennai,Gold,46,100,1658.82,63,0.3,,Card,30.4,1
RS118649,Jayant Roy,22.0,Female,Chennai,Gold,26,24,964.17,30,0.07,6.0,Cash,34.2,0
RS118650,Kiaan Sarin,33.0,Male,Nagpur,Corporate,53,589,1464.19,171,0.18,5.0,Wallet,26.5,0
RS118651,Romil Sheth,66.0,Female,Ahmedabad,Premium,58,567,516.24,54,0.38,8.0,Wallet,31.7,0
RS118652,Farhan Vaidya,69.0,Female,Pune,Corporate,27,335,82129.0,175,0.21,9.0,Card,5.3,1
RS118653,Madhav Barad,42.0,Female,Chennai,Regular,65,160,1387.5,49,0.52,10.0,UPI,32.2,1
RS118654,12345,19.0,Male,Kolkata,Gold,3,42,912.56,129,0.31,7.0,UPI,6.3,1
RS118655,Parinaaz Chowdhury,63.0,Male,Ahmedabad,Regular,68,436,1292.99,63,0.58,5.0,UPI,28.1,1
RS118656,Aarush Dara,68.0,Female,Nagpur,Corporate,30,244,2281.65,143,0.39,7.0,Card,25.4,1
RS118657,Shray Kari,67.0,Male,Jaipur,Gold,60,230,11129.0,97,0.38,8.0,Card,18.4,0
RS118658,Stuvan Brar,61.0,Male,Chennai,Gold,26,554,2492.75,44,0.18,10.0,Cash,8.3,0
RS118659,Veer Krishna,31.0,Male,Mumbai,Gold,19,529,2119.14,168,0.02,9.0,UPI,12.4,1
RS118660,Reyansh Sachar,24.0,Male,Kolkata,Corporate,1,302,1635.09,137,0.24,1.0,Cash,6.1,1
RS118661,Miraya Sodhi,43.0,Male,Bangalore,Premium,58,581,1860.31,122,0.38,3.0,Card,6.9,0
RS118662,Adira Varughese,55.0,Female,Ahmedabad,Regular,52,331,1587.4,179,0.38,3.0,Cash,29.0,0
RS118663,Adah Gulati,32.0,Female,Delhi,Gold,38,283,536.69,54,0.22,8.0,UPI,16.5,0
RS118664,Diya Choudhary,20.0,Male,Nagpur,Premium,8,499,1224.69,63,0.77,8.0,Card,15.6,1
RS118665,Taran Sathe,32.0,Male,Kolkata,Corporate,28,149,1698.77,71,0.2,5.0,Cash,22.1,0
RS118666,Yashvi Dalal,25.0,Female,Delhi,Premium,58,187,1369.17,123,0.38,8.0,Wallet,34.0,0
RS118667,Lavanya Lalla,34.0,Female,Pune,Regular,34,458,504.77,84,0.27,3.0,Card,10.5,0
RS118668,Inaaya  Gulati,55.0,Male,Hyderabad,Gold,40,474,565.42,24,0.64,1.0,Cash,26.7,1
RS118669,Indrajit Saraf,33.0,Male,Delhi,Gold,5,148,1838.68,7,0.77,9.0,Cash,2.1,0
RS118670,Nayantara Soman,,Female,Mumbai,Premium,66,119,2071.21,117,0.25,5.0,Wallet,12.8,0
RS118671,Rhea Batra,39.0,Male,Pune,Regular,2,506,1608.87,1,0.36,6.0,Cash,30.7,0
RS118672,Aaina Verma,-5.0,Female,Delhi,Regular,7,40,2236.89,57,0.55,10.0,UPI,32.4,1
RS118673,Anahita Choudhury,53.0,Female,Hyderabad,Gold,70,134,387.77,41,0.72,6.0,Cash,6.3,1
RS118674,Dhruv Chanda,23.0,Male,Hyderabad,Regular,61,81,1031.78,40,0.73,7.0,Card,11.0,0
RS118675,Elakshi Bera,39.0,Male,Kolkata,Corporate,53,526,2067.24,117,0.32,5.0,UPI,,0
RS118676,Mehul Samra,34.0,Male,Pune,Gold,47,555,94.55,0,0.68,6.0,Wallet,34.3,0
RS118677,Badal Rout,47.0,Female,Nagpur,Premium,44,448,1517.2,26,0.02,8.0,Card,18.7,0
RS118678,Saira Varty,57.0,Male,Bangalore,Regular,11,429,574.17,74,0.7,3.0,UPI,13.7,1
RS118679,Anika Dar,,Male,Mumbai,Corporate,63,446,769.39,133,0.31,3.0,Wallet,,0
RS118680,Hridaan Grover,34.0,Female,Jaipur,Premium,29,403,162.53,33,0.79,3.0,UPI,6.3,0
RS118681,Amani Khalsa,29.0,Male,Bangalore,Corporate,46,374,1978.52,71,0.45,9.0,Cash,32.7,1
RS118682,Kavya Tella,68.0,Male,Nagpur,Premium,24,79,886.26,129,0.69,3.0,Card,0.7,1
RS118683,Gatik Chhabra,68.0,Male,Ahmedabad,Regular,24,382,407.58,108,0.02,3.0,Wallet,22.6,1
RS118684,Rhea Subramaniam,22.0,Female,Ahmedabad,Gold,8,252,1072.21,152,0.36,10.0,Wallet,26.5,1
RS118685,Advika Raju,54.0,Male,Hyderabad,Premium,35,186,1669.01,151,0.23,5.0,UPI,2.1,1
RS118686,Jayan Lad,61.0,Male,Kolkata,Corporate,44,399,1333.17,137,0.24,2.0,Wallet,16.4,1
RS118687,N/A,58.0,Female,Jaipur,Premium,63,555,1247.38,50,0.02,4.0,Wallet,,1
RS118688,Abram Rau,46.0,Male,Mumbai,Gold,48,595,1677.95,127,0.3,2.0,Cash,20.5,0
RS118689,Shayak Sabharwal,,Male,Hyderabad,Premium,54,495,2144.51,79,0.11,7.0,Card,34.1,0
RS118690,Misha Lal,26.0,Female,Hyderabad,Corporate,56,81,325.89,40,0.14,,Card,5.5,0
RS118691,Nitya Agrawal,61.0,Female,Nagpur,Premium,11,19,1848.02,135,0.54,8.0,UPI,6.6,1
RS118692,Farhan Buch,46.0,Female,Delhi,Premium,58,537,2021.33,45,0.52,10.0,Card,20.4,1
RS118693,Aarush Thaman,45.0,Male,Chennai,Gold,63,186,479.44,156,0.46,1.0,Cash,32.8,1
RS118694,Abram Walla,20.0,Male,Hyderabad,Regular,1,154,2333.39,68,0.15,3.0,Cash,,1
RS118695,Armaan Gera,47.0,Male,Mumbai,Premium,60,317,268.17,113,0.06,,Card,16.8,1
RS118696,Ahana  Doctor,24.0,Male,Jaipur,Corporate,70,193,1773.8,159,0.07,6.0,Card,,0
RS118697,Ira Anne,28.0,Female,Bangalore,Corporate,1,8,1267.7,41,0.67,2.0,UPI,23.7,1
RS118698,Jiya Vig,48.0,Male,Pune,Regular,13,522,615.3,79,0.16,7.0,Card,24.0,1
RS118699,Pari Cheema,28.0,Female,Delhi,Regular,37,416,1451.17,161,0.26,2.0,Wallet,17.5,1
RS118700,Nakul Hayre,62.0,Male,Kolkata,Gold,45,568,1866.16,160,0.3,1.0,Wallet,17.3,0
RS118701,Jayant Sangha,48.0,Female,Pune,Regular,56,430,904.3,110,0.19,6.0,UPI,18.2,1
RS118702,Advik Raj,39.0,Male,Jaipur,Corporate,49,596,883.79,120,0.16,6.0,Card,33.6,0
RS118703,Lavanya De,69.0,Male,Delhi,Gold,48,270,2018.66,116,0.39,2.0,UPI,32.2,1
RS118704,Hunar Subramaniam,19.0,Male,Jaipur,Corporate,36,183,86232.0,26,0.48,6.0,UPI,3.0,0
RS118705,Anaya Bahri,40.0,Female,Pune,Premium,57,579,1930.96,77,0.74,10.0,Cash,15.8,1
RS118706,Amira Sehgal,62.0,unknown,Bangalore,Corporate,23,268,1895.76,69,0.72,1.0,Card,29.7,1
RS118707,Shayak Mane,57.0,Female,Nagpur,Regular,14,487,1912.6,122,0.33,9.0,Cash,13.1,0
RS118708,Shamik Bhatia,55.0,Male,Bangalore,Regular,55,484,53.65,136,0.45,3.0,Cash,23.7,1
RS118709,Taran Saran,25.0,Female,Jaipur,Premium,1,308,633.37,48,0.34,6.0,UPI,2.9,0
RS118710,Bhavin Arya,,Other,Hyderabad,Regular,60,9,50049.0,36,0.7,2.0,Card,33.7,0
RS118711,Parinaaz Lalla,69.0,Male,Ahmedabad,Premium,28,582,1110.53,55,0.2,5.0,UPI,19.3,0
RS118712,Nirvi Dugar,61.0,Female,Chennai,Regular,8,585,1240.75,84,0.01,1.0,Card,21.5,0
RS118713,Seher Jha,36.0,Male,Chennai,Gold,15,218,1208.26,79,0.24,6.0,Cash,,1
RS118714,Abram Kumar,46.0,Male,Hyderabad,Premium,19,250,1768.4,74,0.31,2.0,UPI,27.3,1
RS118715,Kiara Venkataraman,36.0,Female,Kolkata,Corporate,3,288,15155.0,43,0.2,5.0,Card,30.8,0
RS118716,Raghav Yadav,40.0,Male,Hyderabad,Gold,42,533,2004.66,71,0.52,2.0,Wallet,10.2,1
RS118717,Kiara Rout,63.0,Female,Mumbai,Corporate,55,596,1329.12,19,0.48,9.0,Wallet,14.2,0
RS118718,Pihu Barad,68.0,Female,Pune,Corporate,39,503,812.64,50,0.2,9.0,Cash,9.6,1
RS118719,Rhea Gara,40.0,Male,Delhi,Premium,71,546,2196.67,115,0.78,5.0,Wallet,5.1,1
RS118720,Rohan Ramaswamy,24.0,Female,Nagpur,Premium,11,586,2080.72,71,0.65,10.0,Cash,17.2,1
RS118721,Vivaan Dara,43.0,Male,Pune,Corporate,26,85,,81,0.07,1.0,UPI,9.8,1
RS118722,Fateh Subramaniam,28.0,Female,Pune,Corporate,51,220,1791.74,37,0.53,7.0,Cash,16.9,0
RS118723,Mohanlal Lata,41.0,Female,Pune,Gold,32,261,694.04,49,0.58,7.0,Card,18.0,1
RS118724,Ojas Yadav,20.0,Female,Nagpur,Regular,24,22,715.83,144,0.31,1.0,UPI,21.5,1
RS118725,Sahil Mandal,68.0,Male,Jaipur,Premium,34,463,1812.39,12,0.08,,Card,30.4,0
RS118726,Krish Mallick,48.0,Male,Mumbai,Gold,63,112,1036.31,147,0.16,,Wallet,10.2,0
RS118727,Arhaan Dass,40.0,Female,Hyderabad,Premium,70,58,107.93,170,0.66,8.0,UPI,15.9,0
RS118728,Indrans Brar,62.0,Male,Mumbai,Corporate,32,454,246.98,61,0.51,7.0,Card,22.3,1
RS118729,Arhaan Hayre,44.0,Male,Hyderabad,Premium,63,173,892.26,28,0.43,1.0,Wallet,2.1,1
RS118730,Aarav Bora,45.0,Male,Jaipur,Premium,7,37,367.7,124,0.61,5.0,Wallet,14.5,1
RS118731,Ranbir Magar,,Male,Kolkata,Regular,2,344,2231.59,51,0.64,8.0,Wallet,,0
RS118732,Faiyaz Barad,18.0,Male,Delhi,Premium,56,428,338.85,90,0.51,9.0,Card,30.9,1
RS118733,Nakul Konda,48.0,Male,Kolkata,Gold,38,119,958.26,39,0.58,9.0,Card,12.4,1
RS118734,Mannat Bava,20.0,Male,Hyderabad,Premium,6,410,729.46,2,0.0,3.0,Card,,0
RS118735,Stuvan Shukla,,Male,Jaipur,Premium,59,287,202.21,165,0.12,8.0,UPI,9.7,0
RS118736,Faiyaz Keer,69.0,Male,Hyderabad,Premium,50,448,1153.13,36,0.34,10.0,UPI,7.6,0
RS118737,N/A,29.0,Male,Mumbai,Corporate,46,492,1626.37,148,0.36,5.0,Wallet,6.3,1
RS118738,Ishita Rastogi,54.0,Male,Nagpur,Gold,34,509,2337.37,104,0.5,6.0,Wallet,34.1,0
RS118739,Tara Dugal,48.0,Female,Bangalore,Regular,19,101,2335.58,21,0.66,3.0,UPI,12.3,1
RS118740,Divit Kumar,37.0,Male,Hyderabad,Gold,60,457,2153.21,8,0.34,6.0,Wallet,0.2,0
RS118741,Mehul Shere,34.0,Female,Hyderabad,Regular,52,45,1634.47,51,0.2,7.0,Wallet,17.2,0
RS118742,Lakshay Banik,30.0,Male,Hyderabad,Regular,37,109,1251.67,16,0.07,5.0,Cash,7.6,0
RS118743,Ojas Dalal,,Female,Delhi,Corporate,46,315,1810.31,66,0.03,10.0,Card,,1
RS118744,Myra Kara,35.0,Female,Ahmedabad,Corporate,40,30,2032.62,66,0.26,6.0,Wallet,18.1,0
RS118745,Jayant Chopra,58.0,??,Chennai,Corporate,22,457,1047.94,65,0.55,3.0,UPI,13.6,0
RS118746,Kartik Kar,39.0,Male,Nagpur,Premium,71,191,991.33,84,0.65,8.0,Card,,1
RS118747,Anay Srinivas,49.0,Female,Chennai,Premium,62,205,2355.21,169,0.45,5.0,UPI,23.5,1
RS118748,Indrans Ranganathan,59.0,Female,Nagpur,Premium,17,167,731.73,44,0.2,8.0,UPI,28.4,0
RS118749,Ojas Keer,55.0,Female,Pune,Premium,40,544,1749.79,38,0.74,5.0,UPI,1.2,0
RS118750,Stuvan Gill,67.0,Female,Delhi,Corporate,6,65,2102.5,49,0.29,10.0,UPI,33.0,0
RS118751,Mamooty Sandhu,27.0,Female,Jaipur,Gold,70,379,1597.39,30,0.04,4.0,Wallet,11.8,0
RS118752,Aradhya Taneja,69.0,Female,Ahmedabad,Gold,57,435,1007.45,6,0.04,1.0,UPI,19.7,0
RS118753,Parinaaz Ravel,22.0,Male,Pune,Regular,56,10,1393.03,97,0.46,8.0,Cash,7.2,1
RS118754,Onkar Kar,57.0,Female,Chennai,Corporate,10,228,841.89,36,0.16,3.0,UPI,4.3,1
RS118755,Kiaan Anne,63.0,Male,Nagpur,Gold,19,238,2458.79,174,0.15,5.0,Cash,7.9,0
RS118756,Jayesh Chhabra,55.0,Female,Mumbai,Corporate,3,389,261.06,42,0.03,5.0,Cash,7.1,0
RS118757,Amani Raman,58.0,Male,Chennai,Premium,6,263,553.03,60,0.39,5.0,Card,22.3,0
RS118758,Navya Venkataraman,61.0,Female,Ahmedabad,Regular,58,141,1744.25,107,0.65,2.0,UPI,11.4,1
RS118759,Nakul Chopra,67.0,Male,Hyderabad,Premium,44,111,1244.62,129,0.23,5.0,Wallet,31.6,0
RS118760,Trisha Dhingra,67.0,Male,Jaipur,Corporate,69,78,818.99,24,0.69,5.0,Card,31.3,1
RS118761,Purab Rama,53.0,Male,Hyderabad,Corporate,22,393,692.84,137,0.12,3.0,Cash,4.6,1
RS118762,Chirag Sheth,20.0,FEMALE,Bangalore,Gold,6,292,385.03,37,0.0,8.0,Card,27.6,0
RS118763,Shayak Kara,65.0,unknown,Hyderabad,Premium,56,462,1138.92,32,0.27,10.0,Card,5.5,0
RS118764,Charvi Solanki,49.0,Male,Chennai,Corporate,13,564,268.96,90,0.8,6.0,UPI,10.3,0
RS118765,Kiara Devan,21.0,Male,Nagpur,Corporate,45,25,1875.36,38,0.58,9.0,Cash,28.4,0
RS118766,Zaina Raval,52.0,Male,Nagpur,Premium,35,43,2233.05,65,0.1,2.0,Wallet,19.4,0
RS118767,Kimaya Lata,53.0,Male,Jaipur,Premium,1,31,1568.6,110,0.58,6.0,Wallet,8.4,1
RS118768,Aarav Reddy,28.0,Male,Jaipur,Gold,70,292,1273.57,13,0.12,6.0,UPI,4.2,0
RS118769,Ivana Brar,55.0,Male,Hyderabad,Regular,65,374,2413.24,76,0.14,9.0,Wallet,,0
RS118770,Charvi Sahota,46.0,Male,Chennai,Regular,15,268,847.05,24,0.19,5.0,UPI,24.5,0
RS118771,Ishita Lad,63.0,Female,Pune,Corporate,46,489,,27,0.65,5.0,Card,9.9,0
RS118772,Shlok Gandhi,38.0,Male,Hyderabad,Corporate,54,230,1964.24,76,0.01,,Card,34.1,0
RS118773,Sana Vasa,49.0,Male,Ahmedabad,Gold,7,215,525.21,85,0.34,7.0,Card,26.2,0
RS118774,Pranay Varghese,55.0,Female,Hyderabad,Gold,55,485,1494.0,76,0.11,8.0,Cash,30.6,0
RS118775,Aarav Kurian,37.0,Female,Chennai,Regular,53,212,1868.59,65,0.25,8.0,Wallet,23.8,1
RS118776,Devansh Ahuja,67.0,Female,Mumbai,Regular,40,345,241.93,120,0.19,,Card,29.7,1
RS118777,Vidur Kale,46.0,Female,Delhi,Regular,2,550,2347.87,141,0.62,6.0,Cash,24.2,1
RS118778,Jiya Srinivasan,27.0,Female,Delhi,Corporate,70,123,1328.57,24,0.17,9.0,Card,15.5,0
RS118779,Nishith Varty,38.0,Female,Ahmedabad,Premium,71,487,1475.57,129,0.57,7.0,UPI,13.2,1
RS118780,Nitya Wali,40.0,unknown,Delhi,Corporate,67,470,253.74,28,0.4,7.0,UPI,18.1,0
RS118781,Vardaniya Hegde,20.0,Female,Hyderabad,Gold,33,586,1271.44,40,0.6,4.0,Card,10.8,0
RS118782,Anahita Raval,64.0,Male,Mumbai,Regular,13,216,504.93,1,0.45,6.0,UPI,3.4,0
RS118783,Lakshit Vora,45.0,Male,Nagpur,Corporate,18,219,1422.69,141,0.57,6.0,Cash,1.5,0
RS118784,Shaan Bose,28.0,Male,Ahmedabad,Premium,13,16,531.92,79,0.48,7.0,UPI,11.6,1
RS118785,Ritvik Rau,40.0,Male,Delhi,Regular,26,237,1227.86,116,0.27,5.0,Card,26.7,0
RS118786,Jayant Wadhwa,26.0,Male,Chennai,Corporate,27,184,2369.73,121,0.02,6.0,Wallet,10.8,0
RS118787,Divit Date,64.0,Male,Delhi,Premium,68,352,997.49,45,0.38,2.0,UPI,2.7,1
RS118788,Tushar Batta,45.0,Female,Ahmedabad,Corporate,36,492,625.9,118,0.39,4.0,Wallet,11.4,0
RS118789,Yashvi Bora,19.0,Female,Nagpur,Corporate,20,422,2173.22,72,0.68,10.0,Card,28.5,1
RS118790,Elakshi Gill,67.0,Female,Delhi,Gold,14,67,435.03,8,0.41,4.0,Wallet,15.0,0
RS118791,Rania Hegde,68.0,Male,Bangalore,Corporate,14,413,1521.04,44,0.24,1.0,Wallet,8.3,1
RS118792,Kartik Thaman,39.0,Female,Mumbai,Premium,18,457,668.21,173,0.13,5.0,Cash,17.7,1
RS118793,Vanya Joshi,22.0,Female,Chennai,Corporate,26,126,1785.25,8,0.68,8.0,Cash,31.9,0
RS118794,Drishya Sodhi,49.0,Male,Ahmedabad,Corporate,12,77,399.16,169,0.54,6.0,Card,6.0,1
RS118795,Nirvi Dugar,51.0,Female,Ahmedabad,Corporate,62,576,2302.03,101,0.48,2.0,UPI,23.6,1
RS118796,Renee Sathe,52.0,Male,Kolkata,Corporate,34,99,2253.2,157,0.17,3.0,UPI,26.3,1
RS118797,Faiyaz De,41.0,Male,Pune,Gold,21,569,,148,0.64,10.0,Card,22.4,0
RS118798,Divij Tank,64.0,Male,Jaipur,Premium,28,472,1780.1,69,0.53,8.0,UPI,28.8,1
RS118799,Yakshit Krish,47.0,Female,Ahmedabad,Gold,60,230,54.03,52,0.37,4.0,Wallet,33.9,0
RS118800,Faiyaz Kata,40.0,Male,Hyderabad,Premium,16,141,909.88,115,0.48,8.0,Cash,33.0,0
RS118801,Advika Sankar,33.0,Female,Bangalore,Premium,35,253,1337.46,102,0.15,10.0,UPI,18.3,0
RS118802,Kiara D’Alia,,Female,Jaipur,Premium,27,313,119.28,94,0.73,7.0,Card,29.2,0
RS118803,Anay Barad,,Male,Chennai,Regular,6,205,1163.62,177,0.3,5.0,Wallet,10.9,0
RS118804,Shlok D’Alia,31.0,Female,Kolkata,Regular,5,172,1625.06,140,0.52,8.0,Cash,6.3,0
RS118805,Jayan Balasubramanian,63.0,Female,Jaipur,Corporate,35,14,143.57,136,0.45,5.0,Card,2.2,0
RS118806,Kimaya De,21.0,Male,Bangalore,Premium,27,423,1381.68,111,0.22,3.0,Cash,2.6,0
RS118807,Rasha Kashyap,36.0,Female,Delhi,Regular,36,496,2171.65,89,0.09,7.0,Wallet,12.9,0
RS118808,Nayantara Sood,24.0,Female,Mumbai,Corporate,62,344,950.74,21,0.54,9.0,UPI,19.2,0
RS118809,Rhea Chowdhury,58.0,Male,Jaipur,Premium,56,64,1226.66,94,0.51,5.0,Card,12.9,1
RS118810,Advika Batta,65.0,Female,Pune,Gold,40,435,1818.8,94,0.52,1.0,Cash,21.0,1
RS118811,Ishaan Sekhon,61.0,Male,Pune,Corporate,47,420,2462.57,126,0.28,2.0,UPI,28.1,1
RS118812,Myra Thakur,67.0,Female,Delhi,Gold,49,534,2220.68,59,0.17,1.0,UPI,28.5,1
RS118813,Dhanush Saran,19.0,Female,Delhi,Premium,50,2,2084.91,132,0.45,5.0,Cash,2.0,0
RS118814,Uthkarsh Vasa,25.0,Male,Ahmedabad,Regular,22,197,1558.55,142,0.31,8.0,Cash,4.9,1
RS118815,Ehsaan Sur,47.0,Female,Chennai,Regular,36,142,2440.14,90,0.68,6.0,Wallet,19.0,0
RS118816,Mohanlal Sama,61.0,Female,Delhi,Regular,10,109,1493.17,71,0.8,8.0,Cash,2.9,1
RS118817,Shanaya Char,48.0,Male,Chennai,Regular,22,382,705.89,6,0.48,10.0,Cash,12.8,1
RS118818,Manjari Saxena,31.0,Male,Chennai,Premium,35,399,1265.32,96,0.68,7.0,Card,30.6,0
RS118819,Reyansh Dani,36.0,Female,Mumbai,Regular,30,269,955.78,131,0.09,8.0,Card,8.1,0
RS118820,Mohanlal Bakshi,,Female,Mumbai,Corporate,36,193,1902.77,141,0.57,5.0,Cash,27.3,1
RS118821,Taimur Wali,68.0,Male,Jaipur,Gold,27,11,1651.94,10,0.04,9.0,UPI,21.1,0
RS118822,Renee Verma,39.0,Male,Mumbai,Gold,67,355,1658.6,75,0.56,4.0,Wallet,,1
RS118823,Gokul Salvi,37.0,Male,Mumbai,Corporate,13,164,2074.83,22,0.75,1.0,Card,17.1,0
RS118824,Khushi Dugar,,Male,Nagpur,Corporate,43,219,1996.11,94,0.3,1.0,UPI,17.5,1
RS118825,Indrajit Sachdeva,32.0,Male,Jaipur,Premium,30,259,2275.15,100,0.51,,UPI,17.0,1
RS118826,Uthkarsh Butala,48.0,Female,Jaipur,Premium,36,350,787.95,49,0.16,1.0,Card,15.2,1
RS118827,Urvi Varkey,39.0,Other,Jaipur,Gold,56,55,1758.66,43,0.63,3.0,Cash,19.6,1
RS118828,Ivan Suresh,69.0,Male,Mumbai,Gold,56,557,63.06,147,0.22,2.0,Cash,18.5,1
RS118829,Kavya Chacko,48.0,Female,Mumbai,Gold,16,59,828.41,103,0.33,1.0,Wallet,11.2,1
RS118830,Zain Chahal,44.0,Male,Bangalore,Gold,23,414,521.61,149,0.25,8.0,Card,4.4,1
RS118831,Mannat Keer,54.0,Male,Hyderabad,Premium,13,438,153.93,63,0.47,2.0,Card,19.8,1
RS118832,Mehul Bath,40.0,Female,Kolkata,Corporate,65,502,834.14,36,0.38,7.0,Wallet,13.2,0
RS118833,Lakshit Kata,33.0,Female,Bangalore,Gold,61,568,1978.48,112,0.23,5.0,UPI,,0
RS118834,Lakshit Randhawa,36.0,Female,Nagpur,Corporate,20,205,588.33,139,0.31,8.0,UPI,15.5,1
RS118835,Onkar Sekhon,32.0,Male,Nagpur,Corporate,44,356,2105.84,48,0.76,3.0,Wallet,1.2,1
RS118836,Indranil Chad,19.0,Female,Delhi,Premium,12,352,926.24,63,0.2,6.0,Card,34.6,1
RS118837,Divij Chatterjee,51.0,Male,Nagpur,Regular,19,444,1529.31,47,0.58,4.0,Cash,29.7,1
RS118838,Myra Suri,66.0,Male,Delhi,Premium,21,345,625.51,124,0.55,7.0,Cash,5.6,0
RS118839,Shalv Ghose,53.0,Other,Chennai,Regular,42,147,1481.81,73,0.75,2.0,Wallet,32.1,1
RS118840,Hunar Bath,33.0,Female,Pune,Premium,50,467,479.68,81,0.76,4.0,UPI,33.6,1
RS118841,Tejas Deshmukh,67.0,Male,Delhi,Premium,41,203,1989.11,136,0.11,4.0,Wallet,1.6,1
RS118842,Sana Taneja,19.0,Male,Jaipur,Gold,64,517,457.32,123,0.54,8.0,Cash,1.0,0
RS118843,Sumer Krishna,61.0,Male,Nagpur,Corporate,25,447,91918.0,73,0.17,7.0,Wallet,33.6,1
RS118844,Trisha Konda,60.0,Female,Jaipur,Regular,38,396,393.62,89,0.4,1.0,Card,33.6,0
RS118845,Anahita Sastry,21.0,Male,Chennai,Premium,13,574,2002.76,56,0.27,9.0,Cash,14.8,0
RS118846,Rania Sodhi,33.0,Male,Delhi,Corporate,57,8,2457.71,160,0.4,7.0,Cash,33.6,0
RS118847,Aniruddh Ganesan,55.0,Female,Pune,Premium,64,236,1277.48,15,0.67,2.0,UPI,13.1,0
RS118848,Ojas Keer,49.0,Male,Delhi,Corporate,36,317,388.18,46,0.11,7.0,Card,28.9,1
RS118849,Nakul Anand,21.0,Male,Delhi,Regular,16,360,734.98,46,0.43,1.0,Wallet,4.8,1
RS118850,Renee Dayal,23.0,Male,Pune,Premium,25,80,250.71,25,0.59,2.0,Wallet,17.8,0
RS118851,Hazel Sawhney,68.0,Male,Hyderabad,Gold,69,261,586.61,57,0.58,6.0,UPI,26.7,0
RS118852,Prisha Dasgupta,48.0,Male,Nagpur,Gold,48,560,1951.16,59,0.16,2.0,Cash,12.5,1
RS118853,Vedika Bajaj,26.0,Male,Mumbai,Gold,55,592,,59,0.49,5.0,Wallet,5.2,0
RS118854,Umang Mani,20.0,Female,Hyderabad,Premium,47,74,438.58,114,0.56,,Wallet,13.9,1
RS118855,Hansh Sen,51.0,Female,Nagpur,Corporate,38,459,586.22,46,0.64,3.0,Cash,17.0,1
RS118856,Inaaya  Shenoy,53.0,Male,Bangalore,Gold,70,337,2375.19,54,0.5,5.0,Wallet,17.5,1
