Index,CustomerID,Name,Tenure,MonthlyCharges,TotalCharges,InternetService,DataUsage,CustomerSupportCalls,Complaints,AutoPay,LastRechargeDaysAgo,Churn
10381.0,CUST110380,Sneha Yadav,7,999.0,6915.82,DSL,49.01,4,3,No,41,Yes
10382.0,CUST110381,Anjali Patil,33,399.0,13020.66,,29.64,4,4,No,63,Yes
10383.0,CUST110382,Vikas Sharma,71,999.0,71124.47,Fiber,41.68,7,0,No,88,No
10384.0,CUST110383,Amit Patil,32,699.0,22356.88,Cellular,48.74,0,2, yes ,81,No
10385.0,CUST110384,Priya Gupta,65,699.0,45340.52,Fiber,22.92,3,0,No,58,No
10386.0,CUST110385,Amit Kumar,38,199.0,7543.75,Fiber,31.16,9,4,No,109,No
10387.0,CUST110386,Amit Sharma,5,199.0,1150.13,Fiber,4.59,0,3,NO,96,No
10388.0,CUST110387,Amit Singh,27,2499.0,67631.78,Cellular,49.47,6,2, yes ,117,Yes
10389.0,CUST110388,Pooja Naik,7,399.0,2687.6,Fiber,24.72,3,3,No,8,No
10390.0,CUST110389,Kiran Gupta,59,2499.0,147292.83,DSL,12.19,8,0,Yes,26,No
10391.0,CUST110390,Kiran Verma,63,199.0,12526.15,DSL,26.75,0,1,Yes,32,Yes
10392.0,CUST110391,Kiran Joshi,26,999.0,25855.2,Cellular,35.27,3,2,NO,66,No
10393.0,CUST110392,Amit Reddy,40,199.0,8086.01,Fiber,46.96,7,2,Yes,57,No
10394.0,CUST110393,Priya Verma,22,2499.0,54926.09,Cellular,49.74,5,4,Yes,108,No
10395.0,CUST110394,Pooja Yadav,28,2499.0,70026.36,Fiber,9.63,2,0,No,23,Yes
10396.0,CUST110395,Amit Reddy,60,2499.0,150130.49,Cellular,37.93,3,4,No,107,Yes
10397.0,CUST110396,Rahul Joshi,61,999.0,61020.64,Cellular,30.13,4,3,NO,5,No
10398.0,CUST110397,Rahul Yadav,22,399.0,8898.21,Cellular,45.38,9,1,No,90,Yes
10399.0,CUST110398,Kiran Verma,51,699.0,35576.94,Fiber,10.06,3,1,NO,58,No
10400.0,CUST110399,Amit Gupta,32,699.0,22309.47,Fiber,12.11,4,4,NO,28,No
10401.0,CUST110400,Pooja Yadav,54,699.0,37749.2,Fiber,6.96,2,4,NO,49,No
10402.0,CUST110401,Anjali Naik,68,2499.0,170110.42,DSL,3.89,5,0,Yes,103,No
10403.0,CUST110402,Rohit Reddy,50,999.0,49943.49,Fiber,45.98,1,4, yes ,15,Yes
10404.0,CUST110403,Priya Sharma,52,2497.72,129724.85,Cellular,45.22,9,4,NO,87,No
10405.0,CUST110404,Amit Naik,67,999.0,66953.42,DSL,13.65,2,2,NO,70,No
10406.0,CUST110405,Amit Joshi,25,1008.88,25259.25,Fiber,19.61,7,1, yes ,93,No
10407.0,CUST110406,Rahul Naik,47,199.0,9277.69,Cellular,23.16,4,2, yes ,0,No
10408.0,CUST110407,Rahul Yadav,40,1023.54,41056.88,Cellular,43.46,4,1,NO,101,Yes
10409.0,CUST110408,Rohit Kumar,23,999.0,23011.86,Cellular,35.62,8,0, yes ,14,No
10410.0,CUST110409,Rahul Patil,34,210.3,7274.68,Cellular,10.83,9,3, yes ,100,Yes
10411.0,CUST110410,Rohit Joshi,34,999.0,33813.5,Fiber,22.69,0,2,No,15,No
10412.0,CUST110411,Sneha Sharma,68,199.0,13612.76,Fiber,44.72,9,3, yes ,5,No
10413.0,CUST110412,Neha Gupta,69,199.0,13915.1,Fiber,13.38,2,0,NO,9,No
10414.0,CUST110413,Neha Naik,23,699.0,16018.41,Cellular,6.2,2,1,No,62,Yes
10415.0,CUST110414,Vikas Patil,35,175.13,6298.65,Cellular,33.89,9,3,NO,89,No
10416.0,CUST110415,Pooja Reddy,70,699.0,49096.95,Cellular,20.94,3,2,NO,8,No
10417.0,CUST110416,Amit Gupta,70,2482.5,173602.87,Fiber,20.88,5,0, yes ,70,No
10418.0,CUST110417,Kiran Sharma,8,699.0,5409.69,Cellular,49.4,4,4,No,61,No
10419.0,CUST110418,Sneha Yadav,25,699.0,17538.2,DSL,35.7,9,4,NO,74,No
10420.0,CUST110419,  Neha Yadav ,59,2545.92,150266.0,Cellular,4.85,7,4,Yes,18,No
10421.0,CUST110420,Rahul Sharma,61,399.0,24402.64,Cellular,41.97,0,4, yes ,87,No
10422.0,CUST110421,Neha Sharma,32,699.0,22318.41,DSL,42.66,1,4,NO,3,No
10423.0,CUST110422,Pooja Gupta,57,199.0,11490.91,Cellular,3.14,3,2,No,44,No
10424.0,CUST110423,Rahul Joshi,31,2467.45,76686.21,Cellular,49.94,4,4,NO,55,No
10425.0,CUST110424,Vikas Gupta,19,160.21,3056.34,Cellular,18.0,8,4,NO,49,Yes
10426.0,CUST110425,Rohit Kumar,14,202.27,2693.67,Fiber,18.83,5,2, yes ,107,No
10427.0,CUST110426,,34,2499.0,  84805.43 ,Cellular,42.41,9,2,NO,59,No
10428.0,CUST110427,Priya Kumar,67,699.0,46818.14,Fiber,35.66,5,0,No,15,Yes
10429.0,CUST110428,Sneha Sharma,14,2499.0,34972.86,Cellular,23.61,3,0,Yes,80,No
10430.0,CUST110429,Anjali Joshi,47,699.0,32702.72,Cellular,40.6,0,4,Yes,17,No
10431.0,CUST110430,Vikas Joshi,34,649.18,21958.97,Cellular,32.86,2,2,No,87,No
10432.0,CUST110431,Priya Sharma,25,717.26,18059.92,Cellular,46.6,3,0,No,76,Yes
10433.0,CUST110432,Pooja Singh,8,2523.01,20000.14,DSL,40.71,1,1,No,37,No
10434.0,CUST110433,Rahul Gupta,58,430.89,24995.36,DSL,12.34,5,0,No,63,No
10435.0,CUST110434,Pooja Naik,44,399.0,17736.57,Fiber,21.51,1,0,Yes,1,Yes
10436.0,CUST110435,Anjali Verma,42,999.0,41782.23,Fiber,8.76,3,1,Yes,24,No
10437.0,CUST110436,Kiran Singh,29,399.0,11652.28,Cellular,2.75,4,1,NO,27,Yes
10438.0,CUST110437,Sneha Reddy,23,2499.0,57657.35,Cellular,33.42,0,4,Yes,69,Yes
10439.0,CUST110438,Vikas Sharma,30,699.0,20933.83,Fiber,0.97,8,1,No,49,Yes
10440.0,CUST110439,Rahul Patil,40,695.83,27643.8,Cellular,31.8,9,1, yes ,114,No
10441.0,CUST110440,Rahul Kumar,15,699.0,10465.23,Cellular,25.65,7,0,Yes,52,No
10442.0,CUST110441,Anjali Kumar,4,399.0,1740.84,DSL,49.26,9,2,Yes,23,Yes
10443.0,CUST110442,Anjali Singh,41,164.09,6818.36,Cellular,32.71,8,4,NO,60,No
10444.0,CUST110443,Pooja Verma,54,2499.0,134864.17,Fiber,26.4,6,2,NO,103,No
10445.0,CUST110444,Sneha Joshi,39,999.0,38841.69,Cellular,12.42,3,4,NO,73,No
10446.0,CUST110445,Vikas Patil,22,2465.99,54314.93,Cellular,45.95,7,4, yes ,44,No
10447.0,CUST110446,Amit Gupta,33,710.62,23372.07,Fiber,35.07,6,1,Yes,97,No
10448.0,CUST110447,Rahul Verma,53,2469.62,130693.98,Cellular,47.61,6,3,NO,36,No
10449.0,CUST110448,Neha Patil,11,199.0,2051.43,Cellular,4.05,1,4,Yes,97,No
10450.0,CUST110449,Rahul Naik,62,999.0,61785.46,DSL,43.14,3,1,Yes,102,No
10451.0,CUST110450,Vikas Gupta,11,199.0,2333.19,Cellular,18.79,0,2,No,39,No
10452.0,CUST110451,Pooja Singh,62,2499.0,154937.19,Cellular,45.1,8,4,NO,110,Yes
10453.0,CUST110452,Rahul Yadav,29,970.04,28155.59,Cellular,26.85,5,2,No,104,No
10454.0,CUST110453,Kiran Joshi,24,2499.0,60047.61,Fiber,19.47,9,0, yes ,84,No
10455.0,CUST110454,Amit Reddy,21,699.0,14645.24,Fiber,7.73,9,0, yes ,101,No
10456.0,CUST110455,Pooja Naik,18,699.0,12713.76,  DSL ,47.73,2,0,Yes,36,No
10457.0,CUST110456,Kiran Patil,57,998.89,57109.4,Cellular,21.96,8,2,No,40,No
10458.0,CUST110457,Neha Verma,64,699.0,44655.66,Fiber,43.29,2,4,Yes,21,No
10459.0,CUST110458,Rahul Reddy,53,2499.0,132360.73,DSL,38.04,1,4,NO,11,No
10460.0,CUST110459,Priya Singh,29,199.0,5875.88,Cellular,15.11,3,3,No,93,No
10461.0,CUST110460,Priya Yadav,15,199.0,2807.31,DSL,4.95,3,2,No,17,Yes
10462.0,CUST110461,Priya Yadav,27,377.72,10016.68,DSL,22.47,4,4, yes ,38,Yes
10463.0,CUST110462,Priya Patil,23,199.0,4588.22,Cellular,35.08,3,0,NO,101,No
10464.0,CUST110463,Neha Singh,24,2499.0,59913.1,Fiber,27.31,3,4, yes ,32,Yes
10465.0,CUST110464,Pooja Yadav,11,699.0,7767.9,Cellular,21.61,6,4,No,39,Yes
10466.0,CUST110465,Kiran Gupta,30,699.0,20826.78,DSL,17.92,3,2,Yes,59,No
10467.0,CUST110466,Kiran Singh,1,2499.0,2427.95,Fiber,24.63,4,2,NO,50,Yes
10468.0,CUST110467,Vikas Sharma,15,199.0,3082.75,Fiber,37.37,3,3,Yes,81,Yes
10469.0,CUST110468,Sneha Verma,43,699.0,30191.89,Cellular,23.81,3,3, yes ,106,No
10470.0,CUST110469,Kiran Gupta,40,699.0,28093.17,DSL,18.39,7,1, yes ,109,Yes
10471.0,CUST110470,Anjali Reddy,62,699.0,43210.22,Cellular,13.94,0,0,,10,Yes
10472.0,CUST110471,Anjali Naik,20,2499.0,49931.2,Fiber,0.73,5,0,NO,105,No
10473.0,CUST110472,Kiran Naik,4,999.0,3973.84,Fiber,8.41,3,4,No,104,No
10474.0,CUST110473,Priya Joshi,26,2471.49,64185.11,Cellular,29.77,5,0, yes ,108,No
10475.0,CUST110474,Neha Sharma,29,234.07,6748.67,Cellular,11.04,1,4,No,37,No
10476.0,CUST110475,Sneha Reddy,50,2499.0,124931.32,Fiber,7.61,1,1,No,26,No
10477.0,CUST110476,Priya Singh,61,399.0,24430.29,Fiber,,5,0,No,30,No
10478.0,CUST110477,Rahul Verma,58,700.24,40519.81,Cellular,23.5,2,0,NO,116,No
10479.0,CUST110478,Rohit Singh,6,2499.0,15025.91,Fiber,31.18,1,2,No,94,No
10480.0,CUST110479,Anjali Singh,34,2499.0,85046.95,Cellular,12.66,0,0,Yes,67,Yes
10481.0,CUST110480,Priya Patil,36,699.0,25027.01,Cellular,45.31,5,3,No,119,Yes
10482.0,CUST110481,Sneha Yadav,27,699.0,18832.0,Cellular,31.7,6,3,,1,Yes
10483.0,CUST110482,Vikas Singh,9,2457.66,22266.24,Fiber,6.42,4,2, yes ,118,No
10484.0,CUST110483,Anjali Singh,8,  207.68 ,1729.18,DSL,36.02,0,1,NO,118,No
10485.0,CUST110484,Rohit Naik,38,999.0,37795.08,Cellular,16.93,2,2, yes ,98,No
10486.0,CUST110485,Amit Patil,52,199.0,10173.18,Cellular,15.9,6,3,Yes,67,No
10487.0,CUST110486,Amit Singh,23,675.27,15704.95,Cellular,12.84,2,1, yes ,55,Yes
10488.0,CUST110487,Anjali Yadav,21,199.0,4245.42,Cellular,42.07,4,1,NO,82,No
10489.0,CUST110488,Kiran Patil,39,399.0,15394.22,Fiber,6.25,2,2,No,23,No
10490.0,CUST110489,Neha Naik,30,2499.0,74826.68,Fiber,22.27,3,2,NO,62,No
10491.0,CUST110490,Amit Yadav,68,2455.16,167038.95,Cellular,25.95,3,1,No,12,No
10492.0,CUST110491,Anjali Sharma,37,386.46,14331.97,Cellular,10.36,6,1,Yes,105,No
10493.0,CUST110492,Sneha Joshi,41,399.0,16396.45,Cellular,1.13,8,1,NO,74,No
10494.0,CUST110493,Rohit Gupta,26,999.0,25844.53,Cellular,25.13,2,3,NO,42,No
10495.0,CUST110494,Kiran Patil,15,  232.4 ,3294.88,Cellular,28.35,9,3,No,57,No
10496.0,CUST110495,Pooja Yadav,58,999.0,57893.25,Cellular,38.3,2,0, yes ,9,No
10497.0,CUST110496,Neha Gupta,35,2499.0,87588.04,Cellular,20.9,1,1,NO,30,No
10498.0,CUST110497,Anjali Sharma,0,239.38,-154.92,DSL,18.68,8,3,Yes,8,No
10499.0,CUST110498,Rahul Gupta,39,665.47,25806.55,Cellular,27.55,6,3,Yes,111,No
10500.0,CUST110499,Kiran Gupta,48,999.0,48054.81,DSL,6.63,7,3,No,110,No
10501.0,CUST110500,Rohit Sharma,6,699.0,4028.99,Cellular,47.2,1,2,Yes,102,No
10502.0,CUST110501,Rohit Patil,47,660.11,31132.7,Fiber,39.04,9,3,Yes,93,No
10503.0,CUST110502,Anjali Verma,31,199.0,6189.12,DSL,19.2,8,1, yes ,22,No
10504.0,CUST110503,Amit Reddy,54,100000,10618.18,Fiber,21.85,6,2,Yes,109,No
10505.0,CUST110504,Anjali Singh,55,699.0,38571.42,Cellular,4.86,7,3,Yes,114,No
10506.0,CUST110505,Rahul Joshi,65,2499.0,162506.38,Cellular,31.39,4,4, yes ,66,No
10507.0,CUST110506,Priya Yadav,36,999.0,36072.81,Fiber,43.85,3,1,NO,91,No
10508.0,CUST110507,Neha Naik,26,699.0,18249.67,Cellular,22.2,9,3, yes ,83,No
10509.0,CUST110508,Priya Kumar,54,199.0,10936.45,Fiber,27.39,0,  0 ,NO,34,Yes
10510.0,CUST110509,Rahul Naik,29,2537.43,73441.75,Cellular,44.95,7,1,Yes,41,No
10511.0,CUST110510,Sneha Joshi,63,999.0,62800.14,Cellular,45.96,4,1, yes ,44,No
10512.0,CUST110511,Sneha Patil,63,699.0,44145.49,Fiber,22.61,6,1,NO,34,No
10513.0,CUST110512,Vikas Singh,56,999.0,55961.88,Fiber,17.01,2,1,Yes,99,Yes
10514.0,CUST110513,Rahul Verma,19,999.0,19024.96,Cellular,17.78,1,0,No,108,Yes
10515.0,CUST110514,Neha Naik,7,199.0,1394.03,Cellular,43.06,2,2, yes ,99,No
10516.0,CUST110515,Kiran Kumar,43,399.0,17077.1,Fiber,5.21,2,3,NO,90,No
10517.0,CUST110516,Vikas Kumar,29,2499.0,72540.45,Cellular,44.3,8,0, yes ,46,Yes
10518.0,CUST110517,Rahul Sharma,29,399.0,11690.22,Fiber,49.18,9,4, yes ,60,No
10519.0,CUST110518,Sneha Joshi,65,199.0,13023.7,Cellular,2.77,8,4,NO,40,Yes
10520.0,CUST110519,Sneha Verma,48,699.0,33397.79,DSL,37.27,6,1,Yes,82,No
10521.0,CUST110520,Sneha Joshi,36,199.0,7136.51,Fiber,45.38,6,0,NO,32,No
10522.0,CUST110521,Rahul Singh,35,399.0,13785.6,Cellular,29.95,6,1,No,95,No
10523.0,CUST110522,Sneha Joshi,70,199.0,13761.83,Fiber,9.91,2,1,No,24,Yes
10524.0,CUST110523,Sneha Reddy,63,699.0,43858.77,Cellular,20.83,,2,No,103,No
10525.0,CUST110524,Vikas Sharma,13,2499.0,32585.24,Fiber,12.22,0,3,Yes,75,Yes
10526.0,CUST110525,Pooja Kumar,46,699.0,32276.8,Fiber,3.56,5,2, yes ,97,Yes
10527.0,CUST110526,Vikas Naik,9,661.8,5841.25,Cellular,27.93,9,0,Yes,99,Yes
10528.0,CUST110527,Sneha Kumar,45,2499.0,112412.91,Cellular,29.15,6,0,No,85,No
10529.0,CUST110528,Neha Joshi,3,999.0,3115.18,Fiber,27.09,1,1, yes ,71,No
10530.0,CUST110529,Anjali Gupta,37,399.0,14836.13,Cellular,29.96,2,2,Yes,37,Yes
10531.0,CUST110530,Anjali Sharma,58,737.49,42733.4,Cellular,1.92,6,2,Yes,90,Yes
10532.0,CUST110531,Priya Kumar,42,199.0,8272.47,DSL,20.55,1,1,NO,31,No
10533.0,CUST110532,Anjali Sharma,50,999.0,49811.17,Fiber,4.26,1,3,NO,114,No
10534.0,CUST110533,Neha Kumar,20,217.6,4166.17,Cellular,26.67,1,3, yes ,61,No
10535.0,CUST110534,,51,1045.1,53449.96,Fiber,21.59,0,0, yes ,92,No
10536.0,CUST110535,Pooja Verma,50,2499.0,125038.87,Fiber,13.97,8,1,NO,6,No
10537.0,CUST110536,Sneha Sharma,60,954.89,57271.96,DSL,27.28,7,4, yes ,20,No
10538.0,CUST110537,Neha Verma,43,999.0,43094.1,Cellular,41.82,4,0,Yes,83,No
10539.0,CUST110538,Sneha Yadav,60,431.05,25850.25,Fiber,21.61,4,0,NO,64,No
10540.0,CUST110539,Kiran Kumar,31,999.0,30888.37,Fiber,4.96,5,4, yes ,,Yes
10541.0,CUST110540,Rohit Kumar,17,239.26,4255.94,Cellular,29.99,2,4,Yes,23,No
10542.0,CUST110541,Priya Kumar,5,2465.64,12371.95,Fiber,1.03,1,3,No,5,No
10543.0,CUST110542,Rahul Patil,38,699.0,26582.84,Cellular,48.22,8,4, yes ,119,No
10544.0,CUST110543,Priya Kumar,40,199.0,8011.23,Fiber,28.73,7,2,NO,106,Yes
10545.0,CUST110544,Pooja Naik,68,650.2,44044.83,Cellular,0.17,5,2, yes ,18,Yes
10546.0,CUST110545,Amit Verma,70,199.0,14030.28,Cellular,27.25,2,0,NO,29,No
10547.0,CUST110546,Anjali Gupta,40,399.0,16082.68,Cellular,31.75,7,3,Yes,104,No
10548.0,CUST110547,Rahul Joshi,5,399.0,2017.6,Cellular,11.56,2,3, yes ,53,Yes
10549.0,CUST110548,Amit Verma,62,399.0,24651.96,  Fiber ,18.05,5,2,No,29,No
10550.0,CUST110549,Rahul Sharma,10,199.0,2118.81,Cellular,38.78,5,3,No,35,No
10551.0,CUST110550,Kiran Kumar,31,999.0,30920.16,Fiber,11.92,2,4,NO,113,No
10552.0,CUST110551,Kiran Verma,48,699.0,33601.03,Cellular,28.96,9,0,No,14,Yes
10553.0,CUST110552,Rahul Yadav,19,199.0,3949.81,Fiber,22.0,7,3, yes ,3,No
10554.0,CUST110553,Sneha Patil,51,399.0,20382.73,DSL,14.43,1,3,NO,5,No
10555.0,CUST110554,Amit Patil,35,699.0,24384.47,Cellular,42.84,4,1, yes ,0,No
10556.0,CUST110555,Vikas Yadav,52,699.0,36367.03,Cellular,31.26,2,1,Yes,24,Yes
10557.0,CUST110556,Kiran Singh,31,720.02,22283.41,Cellular,3.44,3,0, yes ,50,No
10558.0,CUST110557,Neha Joshi,41,185.08,7590.39,Cellular,27.56,8,2,No,69,No
10559.0,CUST110558,Kiran Verma,22,399.0,8849.04,DSL,43.4,1,3,Yes,119,No
10560.0,CUST110559,Priya Sharma,1,2503.12,2621.78,Cellular,16.53,8,4, yes ,29,No
10561.0,CUST110560,Sneha Reddy,37,199.0,7559.45,Cellular,44.71,7,1, yes ,21,Yes
10562.0,CUST110561,Kiran Singh,15,354.02,5407.04,Cellular,39.76,7,3,No,42,No
10563.0,CUST110562,Kiran Naik,51,683.04,34868.1,Cellular,15.4,2,1,No,55,Yes
10564.0,CUST110563,Pooja Yadav,10,2499.0,24960.87,DSL,20.01,0,4,No,26,No
10565.0,CUST110564,Sneha Verma,44,199.0,8824.13,Fiber,30.33,7,4,No,1,No
10566.0,CUST110565,Neha Sharma,16,999.0,16133.02,Cellular,23.24,8,4,Yes,51,Yes
10567.0,CUST110566,Vikas Singh,12,2528.69,30298.05,DSL,34.68,1,3, yes ,55,No
10568.0,CUST110567,Vikas Reddy,12,2482.34,29924.15,DSL,40.57,4,4,NO,17,No
10569.0,CUST110568,Rahul Reddy,54,399.0,21603.44,Fiber,28.13,5,3,Yes,11,Yes
10570.0,CUST110569,Sneha Gupta,27,1048.35,28134.46,DSL,43.73,5,1,NO,30,No
10571.0,CUST110570,Kiran Patil,3,999.0,3015.79,Fiber,34.51,3,1,Yes,37,Yes
10572.0,CUST110571,Kiran Singh,68,2504.94,170532.79,Fiber,31.08,4,0,Yes,7,No
10573.0,CUST110572,Anjali Joshi,9,160.23,1480.81,Fiber,7.61,9,3,Yes,94,Yes
10574.0,CUST110573,Anjali Yadav,66,999.0,65744.85,Fiber,42.26,5,0,No,57,Yes
10575.0,CUST110574,Rahul Sharma,39,387.65,14928.87,Fiber,27.0,7,0,Yes,118,Yes
10576.0,CUST110575,Anjali Patil,27,2499.0,67431.15,Cellular,21.53,4,4,Yes,43,No
10577.0,CUST110576,Pooja Patil,0,687.82,78.02,Fiber,43.1,9,0,No,77,Yes
10578.0,CUST110577,Priya Joshi,40,2499.0,99854.79,Cellular,43.95,2,3,NO,30,No
10579.0,CUST110578,Priya Sharma,35,2499.0,87450.51,Cellular,16.3,3,0, yes ,1,Yes
10580.0,CUST110579,Anjali Verma,65,199.0,12998.24,Cellular,17.68,6,0,No,94,No
10581.0,CUST110580,Amit Kumar,6,2499.0,14937.99,Cellular,36.98,8,0, yes ,2,No
10582.0,CUST110581,Amit Yadav,67,699.0,46738.82,DSL,33.03,5,3, yes ,25,No
10583.0,CUST110582,Rohit Kumar,21,999.0,20962.96,Fiber,0.96,1,1,Yes,2,No
10584.0,CUST110583,Rahul Singh,49,2499.0,122565.9,Cellular,46.54,6,2,No,52,No
10585.0,CUST110584,Kiran Naik,31,1041.28,32406.08,Cellular,21.29,5,2,Yes,93,Yes
10586.0,CUST110585,Rahul Reddy,62,999.0,61968.5,Cellular,29.23,9,2,NO,88,Yes
10587.0,CUST110586,Sneha Kumar,48,399.0,19102.26,Cellular,38.03,9,0,NO,18,Yes
10588.0,CUST110587,Amit Patil,65,421.4,27544.51,Fiber,44.37,9,4,No,24,No
10589.0,CUST110588,Priya Gupta,50,999.0,49877.02,Cellular,47.22,6,3,No,75,No
10590.0,CUST110589,Sneha Joshi,24,999.0,23961.35,Cellular,30.35,4,0,Yes,25,No
10591.0,CUST110590,,1,199.0,151.11,Cellular,36.66,5,2,Yes,4,No
10592.0,CUST110591,Vikas Naik,12,2499.0,29970.28,Cellular,49.86,5,3,Yes,92,No
10593.0,CUST110592,Kiran Naik,2,2499.0,5004.1,DSL,42.28,7,2,No,91,No
10594.0,CUST110593,Anjali Joshi,14,2548.54,35620.95,Fiber,30.98,1,4,Yes,96,No
10595.0,CUST110594,Priya Kumar,66,999.0,65899.16,Cellular,25.02,2,3,Yes,117,Yes
10596.0,CUST110595,Rohit Gupta,51,2499.0,127637.24,Cellular,9.7,3,1,No,18,No
10597.0,CUST110596,Vikas Gupta,69,199.0,13847.01,Fiber,0.98,1,1,Yes,34,Yes
10598.0,CUST110597,Pooja Singh,21,,8304.08,Cellular,16.78,9,3,NO,68,No
10599.0,CUST110598,Pooja Naik,17,399.0,6907.0,Fiber,15.74,0,4, yes ,72,No
10600.0,CUST110599,Priya Reddy,29,2499.0,72436.7,DSL,14.97,7,2,No,59,No
10601.0,CUST110600,Kiran Yadav,1,155.69,218.86,Fiber,28.63,8,2,NO,13,Yes
10602.0,CUST110601,Rahul Reddy,58,2499.0,145053.48,DSL,12.09,1,4,No,29,No
10603.0,CUST110602,Vikas Gupta,24,170.48,4198.14,Fiber,29.2,0,3,No,46,No
10604.0,CUST110603,Kiran Gupta,37,193.14,7142.96,Cellular,39.21,0,3,NO,12,No
10605.0,CUST110604,Priya Sharma,33,699.0,22996.13,Cellular,16.14,7,3,NO,6,No
10606.0,CUST110605,Anjali Joshi,44,1019.84,44707.01,DSL,27.15,7,4,NO,36,Yes
10607.0,CUST110606,Kiran Naik,70,426.71,29682.86,Cellular,20.32,0,2,NO,80,Yes
10608.0,CUST110607,Rohit Verma,39,949.77,36843.62,Cellular,8.96,0,3, yes ,48,No
10609.0,CUST110608,Anjali Reddy,20,199.0,3985.28,Cellular,21.11,1,4,NO,107,Yes
10610.0,CUST110609,Rahul Yadav,60,2499.0,149941.18,Fiber,32.96,1,0, yes ,17,No
10611.0,CUST110610,Vikas Joshi,68,2499.0,169809.36,Cellular,24.14,2,1, yes ,,No
10612.0,CUST110611,Rohit Sharma,69,199.0,13782.02,Fiber,43.91,0,1, yes ,89,No
10613.0,CUST110612,Sneha Yadav,48,199.0,9394.63,Fiber,45.62,7,0,NO,65,No
10614.0,CUST110613,Sneha Naik,33,175.35,5828.33,Cellular,26.35,6,2,NO,19,No
10615.0,CUST110614,Kiran Reddy,63,999.0,63055.39,Cellular,48.4,9,2,Yes,37,No
10616.0,CUST110615,Neha Verma,27,399.0,10849.24,Fiber,20.78,7,3,Yes,111,Yes
10617.0,CUST110616,Priya Gupta,23,369.51,8343.14,DSL,37.81,5,4,Yes,17,Yes
  10618.0 ,CUST110617,Sneha Sharma,48,399.0,19243.6,Fiber,32.17,5,4, yes ,5,No
10619.0,CUST110618,Neha Naik,4,439.68,1639.32,Cellular,44.17,2,1,No,75,Yes
10620.0,CUST110619,Rohit Sharma,56,999.0,55972.87,Fiber,39.21,3,4,No,59,  No 
10621.0,CUST110620,Pooja Verma,21,2528.21,53106.67,DSL,22.99,9,1,NO,40,No
10622.0,CUST110621,Kiran Kumar,50,199.0,9988.43,Fiber,28.6,4,1,No,98,No
10623.0,CUST110622,Amit Sharma,45,188.92,8343.32,DSL,21.96,3,2,NO,85,Yes
10624.0,CUST110623,Pooja Joshi,49,399.0,19542.38,Cellular,15.17,1,2,No,117,Yes
10625.0,CUST110624,Anjali Verma,45,446.29,20118.03,Fiber,41.59,2,0,No,42,No
10626.0,CUST110625,Pooja Joshi,1,662.94,854.37,Cellular,26.49,4,0,No,3,No
10627.0,CUST110626,Anjali Singh,9,420.16,3710.85,Cellular,15.66,0,0,NO,58,No
10628.0,CUST110627,Anjali Kumar,60,1048.49,62793.74,Cellular,28.76,1,0,NO,96,Yes
10629.0,CUST110628,Vikas Verma,16,2499.0,39860.61,Cellular,38.68,5,2, yes ,22,No
10630.0,CUST110629,Priya Reddy,0,166.46,-144.37,Cellular,49.98,8,3,NO,24,No
10631.0,CUST110630,Priya Verma,4,2537.06,9962.76,Fiber,38.05,5,0,NO,0,No
10632.0,CUST110631,Kiran Verma,10,2499.0,24799.78,Fiber,24.37,5,1,Yes,116,Yes
10633.0,CUST110632,Rahul Gupta,7,199.0,1461.36,Fiber,25.49,2,0,Yes,112,No
10634.0,CUST110633,Sneha Naik,37,2499.0,92442.25,Fiber,16.03,0,3,No,105,No
10635.0,CUST110634,Priya Verma,5,199.0,941.37,Fiber,14.86,6,4,NO,55,No
10636.0,CUST110635,Anjali Reddy,39,999.0,38825.3,Fiber,28.29,8,4, yes ,24,No
10637.0,CUST110636,Rahul Sharma,29,699.0,20297.23,Fiber,46.28,4,4,Yes,32,No
10638.0,CUST110637,Vikas Reddy,3,215.2,687.14,Cellular,45.5,1,4,No,107,No
10639.0,CUST110638,Priya Reddy,52,199.0,10490.96,Cellular,41.69,8,3,Yes,84,No
10640.0,CUST110639,Neha Joshi,34,699.0,23643.88,Cellular,24.07,6,2,NO,82,No
10641.0,CUST110640,Priya Sharma,25,699.0,17363.76,Cellular,45.58,1,2,No,104,No
10642.0,CUST110641,Priya Reddy,24,999.0,23932.85,Cellular,32.74,1,4, yes ,65,No
10643.0,CUST110642,Neha Gupta,65,699.0,45431.44,Cellular,6.67,7,3,No,101,No
10644.0,CUST110643,Rohit Reddy,23,999.0,23117.59,Fiber,26.65,3,0, yes ,34,Yes
10645.0,CUST110644,Kiran Gupta,41,2480.05,101771.97,Cellular,11.48,8,3,Yes,30,Yes
10646.0,CUST110645,Neha Gupta,38,2541.04,96455.13,Cellular,0.12,6,2,Yes,119,Yes
10647.0,CUST110646,Vikas Sharma,45,699.0,31467.19,Fiber,7.01,6,2,No,101,No
10648.0,CUST110647,Pooja Gupta,25,699.0,17625.52,DSL,4.95,7,3, yes ,103,No
10649.0,CUST110648,Sneha Sharma,7,999.0,6909.88,Cellular,33.43,1,4,No,34,Yes
10650.0,CUST110649,Kiran Sharma,64,2499.0,159774.45,Cellular,11.67,1,2,No,45,No
10651.0,CUST110650,Priya Naik,2,699.0,1350.31,Fiber,19.99,3,3,Yes,28,No
10652.0,CUST110651,Anjali Gupta,50,199.0,9837.08,Fiber,21.7,0,1,NO,36,No
