Subscriber_ID,Name,Age,Gender,Subscription_Type,Subscription_Tenure_Months,Monthly_Subscription_Fee,Usage_Hours_Per_Week,Days_Since_Last_Login,Payment_Failure_Count,Customer_Support_Tickets,Customer_Satisfaction_Score,Device_Type,City,Churn_Status
SUB116950,Vidur Batra,41.0,Male,Standard,33,862.0,24.3,81,0,1,9.0,Tablet,Hyderabad,0
SUB116951,Reyansh Sem,34.0,Female,Family,44,193.0,17.1,78,5,6,8.0,Mobile,Kolkata,0
SUB116952,Navya Gala,53.0,Male,Family,1,1249.0,40.9,31,2,13,4.0,Laptop,Jaipur,0
SUB116953,Madhav Walia,32.0,Male,Premium,32,536.0,,176,1,6,3.0,Tablet,Jaipur,1
SUB116954,Aarna Dey,27.0,Male,Family,5,397.0,31.1,51,0,6,7.0,Laptop,Nagpur,0
SUB116955,Advik Sahota,45.0,Male,Premium,33,74922.0,21.7,41,6,2,10.0,Tablet,Mumbai,0
SUB116956,Vanya Bhatti,68.0,Male,Standard,33,2413.0,25.2,144,1,13,10.0,Tablet,Kolkata,1
SUB116957,Lagan Wali,42.0,Male,Standard,34,820.0,15.2,66,6,3,6.0,Smart TV,Mumbai,0
SUB116958,Samiha Rajagopal,-5.0,Female,Premium,9,,30.3,150,3,1,9.0,Tablet,Jaipur,0
SUB116959,Anay Ramesh,40.0,Male,Standard,29,2268.0,36.1,141,3,9,5.0,Mobile,Pune,0
SUB116960,Ivana Atwal,28.0,Male,Premium,58,1367.0,17.2,145,3,14,5.0,Smart TV,Jaipur,1
SUB116961,Samar Chadha,54.0,Male,Premium,68,2170.0,4.5,82,4,5,1.0,Smart TV,Pune,1
SUB116962,Emir Tiwari,31.0,Female,Standard,48,2283.0,7.2,52,2,6,10.0,Tablet,Ahmedabad,1
SUB116963,Akarsh Shere,,Male,Standard,54,2425.0,31.5,144,5,6,5.0,Mobile,Jaipur,1
SUB116964,Nehmat Wali,19.0,Male,Premium,45,1886.0,34.5,9,6,4,7.0,Mobile,Mumbai,0
SUB116965,Nirvaan Sethi,43.0,Female,Family,57,988.0,28.3,99,1,14,3.0,Laptop,Pune,0
SUB116966,Hazel Bhavsar,49.0,Male,Basic,6,2365.0,1.9,147,2,3,10.0,Mobile,Chennai,1
SUB116967,Jiya Majumdar,65.0,Female,Family,15,857.0,25.2,99,4,2,5.0,Tablet,Nagpur,0
SUB116968,Urvi Ratta,51.0,Male,Standard,39,2410.0,11.6,10,2,7,6.0,Tablet,Delhi,0
SUB116969,Amira Kapur,33.0,Female,Standard,70,2494.0,,62,6,3,9.0,Smart TV,Hyderabad,1
SUB116970,Akarsh Jani,67.0,Female,Standard,15,2296.0,14.2,51,1,11,5.0,Smart TV,Kolkata,0
SUB116971,Hrishita Sagar,42.0,Male,Family,27,1085.0,13.5,52,6,4,10.0,Tablet,Jaipur,1
SUB116972,Shanaya Vyas,42.0,Female,Family,34,259.0,9.3,100,2,13,6.0,Smart TV,Kolkata,0
SUB116973,Ela Rama,58.0,Male,Family,25,2467.0,20.5,101,1,12,5.0,Laptop,Ahmedabad,0
SUB116974,Drishya Bath,55.0,Female,Family,17,,27.6,146,7,1,4.0,Tablet,Kolkata,1
SUB116975,Ivan Rana,58.0,Male,Standard,14,722.0,19.3,64,4,8,3.0,Laptop,Mumbai,1
SUB116976,Anvi Rout,36.0,Female,Basic,46,2287.0,38.2,128,4,10,7.0,Tablet,Ahmedabad,1
SUB116977,Madhav Rajan,20.0,Male,Premium,62,1420.0,14.3,42,1,9,2.0,Mobile,Pune,0
SUB116978,Biju Kibe,33.0,Female,Standard,67,1139.0,31.8,54,5,14,5.0,Mobile,Hyderabad,0
SUB116979,Raghav Upadhyay,26.0,Female,Family,47,2039.0,45.0,138,1,9,7.0,Smart TV,Kolkata,0
SUB116980,Hazel Sandhu,18.0,Female,Premium,62,1743.0,30.1,9,3,13,4.0,Tablet,Jaipur,1
SUB116981,Prerak Date,32.0,Female,Standard,53,1327.0,35.9,47,2,4,5.0,Tablet,Bangalore,1
SUB116982,Yasmin Guha,62.0,Male,Standard,7,2312.0,6.6,133,0,5,10.0,Smart TV,Pune,1
SUB116983,Ritvik Khalsa,55.0,FEMALE,Premium,64,529.0,43.8,118,3,0,,Smart TV,Jaipur,1
SUB116984,Samiha Chanda,41.0,Female,Standard,57,784.0,24.5,13,5,9,4.0,Mobile,Pune,0
SUB116985,Purab Dave,32.0,Male,Standard,41,1486.0,38.2,38,6,8,5.0,Mobile,Chennai,1
SUB116986,Emir Mallick,45.0,Male,Premium,67,2327.0,32.0,117,4,9,9.0,Tablet,Delhi,0
SUB116987,Baiju Buch,39.0,Female,Family,16,2156.0,18.9,83,0,9,2.0,Tablet,Kolkata,1
SUB116988,Anya Chadha,28.0,Female,Family,55,967.0,41.4,42,5,12,7.0,Tablet,Mumbai,0
SUB116989,Miraan Agate,,Female,Premium,10,391.0,38.5,3,5,8,9.0,Laptop,Kolkata,0
SUB116990,Vritika Varghese,54.0,Female,Family,40,1181.0,17.2,125,6,3,6.0,Smart TV,Chennai,1
SUB116991,Ayesha Brar,67.0,Male,Family,33,1971.0,0.6,53,4,0,8.0,Smart TV,Delhi,0
SUB116992,Jiya Raja,,Male,Standard,1,1923.0,42.0,78,1,11,10.0,Tablet,Delhi,1
SUB116993,Akarsh Jayaraman,38.0,Male,Premium,13,1359.0,16.3,47,3,7,1.0,Tablet,Ahmedabad,1
SUB116994,Shaan Sridhar,55.0,Male,Family,14,1634.0,32.4,115,7,13,10.0,Tablet,Ahmedabad,1
SUB116995,Anay Jayaraman,67.0,Female,Standard,7,2327.0,0.4,153,0,13,4.0,Laptop,Ahmedabad,1
SUB116996,Zain Virk,33.0,Female,Family,54,2157.0,18.1,25,7,7,8.0,Tablet,Kolkata,0
SUB116997,Dhanuk Konda,57.0,Female,Family,42,869.0,,27,5,14,8.0,Laptop,Nagpur,0
SUB116998,Anvi Malhotra,54.0,Female,Basic,3,1066.0,2.0,19,5,12,4.0,Laptop,Hyderabad,1
SUB116999,Jiya Chadha,48.0,Male,Family,26,923.0,27.0,77,7,8,3.0,Mobile,Nagpur,1
SUB117000,Divit Agrawal,24.0,Female,Family,19,1312.0,13.0,89,0,6,5.0,Mobile,Pune,1
SUB117001,Shanaya Chhabra,25.0,Female,Family,42,1080.0,42.5,37,0,2,4.0,Mobile,Bangalore,0
SUB117002,Lakshit Manda,61.0,Male,Basic,61,1497.0,19.2,72,7,9,10.0,Tablet,Nagpur,1
SUB117003,Zara Subramanian,55.0,Female,Premium,16,926.0,23.7,24,3,8,8.0,Laptop,Kolkata,0
SUB117004,Mamooty Batra,39.0,Male,Family,66,559.0,37.6,168,7,0,2.0,Smart TV,Jaipur,1
SUB117005,Vihaan Keer,32.0,Male,Family,24,611.0,30.3,36,1,8,5.0,Mobile,Mumbai,0
SUB117006,Neysa Loyal,53.0,Male,Premium,47,2057.0,36.5,143,0,2,3.0,Mobile,Mumbai,0
SUB117007,Ivana Kale,68.0,Female,Standard,11,984.0,34.8,88,7,1,7.0,Mobile,Nagpur,1
SUB117008,Ela Krishnan,36.0,Male,Family,17,1898.0,10.8,137,1,12,1.0,Laptop,Mumbai,1
SUB117009,Jayant Wali,20.0,Male,Basic,46,2283.0,37.1,52,0,12,9.0,Smart TV,Delhi,1
SUB117010,Neysa Vig,68.0,Female,Premium,62,611.0,25.3,60,4,7,7.0,Mobile,Jaipur,0
SUB117011,Nishith Konda,34.0,Female,Standard,48,742.0,36.6,50,1,0,1.0,Mobile,Chennai,1
SUB117012,Madhup Kibe,20.0,Male,Basic,25,1094.0,21.9,172,5,13,9.0,Mobile,Kolkata,0
SUB117013,Samaira Batra,43.0,Male,Basic,57,232.0,18.2,50,6,5,4.0,Tablet,Nagpur,1
SUB117014,Anahita Sarin,28.0,Female,Standard,42,1981.0,9.8,104,6,9,7.0,Mobile,Hyderabad,1
SUB117015,Zain Devi,22.0,Male,Family,43,2379.0,13.9,105,4,7,3.0,Laptop,Chennai,0
SUB117016,Shalv Garg,32.0,Male,Family,19,2190.0,40.7,144,7,8,1.0,Laptop,Hyderabad,1
SUB117017,Ela Thaman,26.0,Female,Family,70,2159.0,36.3,38,3,5,2.0,Tablet,Chennai,0
SUB117018,Nayantara Dara,44.0,Male,Premium,20,2383.0,39.2,128,2,14,7.0,Tablet,Nagpur,0
SUB117019,Renee Koshy,26.0,Female,Premium,57,1118.0,45.0,129,3,4,10.0,Smart TV,Bangalore,1
SUB117020,Samaira Loke,18.0,Male,Family,16,2301.0,40.5,18,4,5,7.0,Tablet,Ahmedabad,0
SUB117021,Anaya Konda,20.0,Female,Family,5,954.0,41.7,136,2,10,9.0,Smart TV,Nagpur,1
SUB117022,Yuvaan Dada,63.0,Male,Premium,50,1872.0,,118,5,0,6.0,Laptop,Kolkata,1
SUB117023,Nayantara Singh,59.0,Male,Standard,45,1445.0,0.6,45,0,0,10.0,Mobile,Bangalore,0
SUB117024,Indranil Tak,,Male,Basic,61,2434.0,9.2,115,0,14,7.0,Mobile,Bangalore,0
SUB117025,Kartik Sen,53.0,Female,Family,47,1243.0,,67,2,10,7.0,Tablet,Bangalore,0
SUB117026,Kiaan Kakar,31.0,Male,Standard,33,1063.0,22.2,126,7,3,1.0,Smart TV,Jaipur,0
SUB117027,Anay Chaudhary,31.0,Male,Standard,21,2215.0,40.5,150,0,0,7.0,Mobile,Ahmedabad,1
SUB117028,Dharmajan Ganesan,51.0,Male,Standard,49,1046.0,29.4,138,1,13,6.0,Mobile,Mumbai,1
SUB117029,Mohanlal Golla,27.0,Female,Family,55,2087.0,35.5,10,5,3,5.0,Tablet,Pune,0
SUB117030,Eva Bahl,48.0,Female,Family,51,947.0,15.4,136,3,8,2.0,Tablet,Jaipur,1
SUB117031,Faiyaz Sabharwal,22.0,male ,Basic,43,1261.0,0.5,1,5,10,7.0,Mobile,Ahmedabad,0
SUB117032,Tushar Boase,66.0,Female,Standard,62,2302.0,9.2,172,0,1,7.0,Tablet,Ahmedabad,0
SUB117033,Vritika Bhalla,51.0,Male,Standard,4,1077.0,38.1,114,5,5,8.0,Mobile,Hyderabad,0
SUB117034,Jiya Mander,19.0,Male,Standard,43,307.0,21.0,154,7,13,3.0,Mobile,Jaipur,1
SUB117035,Ahana  Balakrishnan,34.0,Male,Family,69,787.0,32.7,167,5,10,6.0,Smart TV,Kolkata,0
SUB117036,Nirvaan Saha,39.0,Male,Premium,34,404.0,5.6,168,2,3,10.0,Laptop,Delhi,0
SUB117037,Zaina Brar,42.0,Female,Family,25,1138.0,34.6,32,1,3,1.0,Smart TV,Pune,1
SUB117038,Gatik Kuruvilla,37.0,Male,Premium,65,,2.1,54,4,13,10.0,Smart TV,Jaipur,0
SUB117039,Hunar Cheema,59.0,Male,Premium,49,1585.0,23.8,69,5,0,4.0,Laptop,Delhi,1
SUB117040,Amira Bhatt,23.0,Female,Standard,70,2013.0,24.3,38,4,8,10.0,Smart TV,Nagpur,0
SUB117041,Vardaniya Rajagopal,,Female,Standard,53,1598.0,29.3,6,7,11,5.0,Laptop,Chennai,0
SUB117042,Veer Sami,48.0,Male,Standard,25,1867.0,15.9,157,3,11,3.0,Laptop,Jaipur,1
SUB117043,Yuvraj  Devan,58.0,Female,Standard,6,2404.0,17.0,161,3,0,3.0,Laptop,Kolkata,1
SUB117044,Hansh Hari,,Female,Standard,16,1696.0,3.9,101,0,13,9.0,Smart TV,Kolkata,0
SUB117045,Arnav Grover,59.0,Male,Premium,40,1872.0,6.2,10,7,8,2.0,Laptop,Pune,1
SUB117046,Jivika Aurora,62.0,Male,Family,19,139.0,43.9,65,6,13,3.0,Laptop,Ahmedabad,1
SUB117047,Ranbir Ramanathan,51.0,Female,Standard,39,1573.0,20.2,85,2,13,2.0,Smart TV,Ahmedabad,1
SUB117048,Jivin Madan,20.0,Male,Basic,45,1554.0,21.6,130,5,6,9.0,Tablet,Hyderabad,1
SUB117049,Yakshit Chand,61.0,Male,Standard,24,729.0,27.9,172,0,9,8.0,Smart TV,Mumbai,1
SUB117050,Mannat Reddy,27.0,Male,Premium,15,871.0,30.3,167,1,11,1.0,Laptop,Kolkata,1
SUB117051,Divij Chaudhuri,58.0,Male,Basic,45,779.0,7.7,57,0,3,4.0,Smart TV,Ahmedabad,0
SUB117052,Jivin Verma,0.0,Female,Premium,34,170.0,44.9,23,5,10,5.0,Mobile,Chennai,0
SUB117053,Dhanush Balasubramanian,59.0,Female,Premium,22,1328.0,23.3,42,2,9,6.0,Mobile,Kolkata,0
SUB117054,Kaira Bahl,46.0,Male,Family,27,1224.0,24.2,38,2,10,4.0,Smart TV,Chennai,0
SUB117055,Anika Madan,33.0,Male,Basic,61,1595.0,21.6,20,4,7,,Tablet,Chennai,0
SUB117056,Indranil Cheema,26.0,Male,Basic,33,2305.0,15.0,163,2,14,9.0,Laptop,Kolkata,1
SUB117057,Adah Aurora,55.0,Female,Standard,29,,13.4,78,3,5,7.0,Tablet,Bangalore,0
SUB117058,Tushar Warrior,60.0,Male,Standard,3,764.0,13.5,17,7,8,1.0,Smart TV,Hyderabad,0
SUB117059,Jiya Thakkar,55.0,Male,Family,17,2264.0,44.0,50,5,11,6.0,Mobile,Delhi,0
SUB117060,Navya Walla,58.0,Male,Family,30,1439.0,26.3,84,5,14,8.0,Smart TV,Pune,1
SUB117061,Kaira Ram,,Male,Basic,63,1747.0,13.7,90,0,4,2.0,Tablet,Bangalore,1
SUB117062,Ivana Thakur,36.0,Female,Family,40,1170.0,40.0,162,4,9,4.0,Tablet,Nagpur,1
SUB117063,Aarav Shetty,41.0,Male,Premium,2,85629.0,,177,1,0,3.0,Tablet,Pune,1
SUB117064,Zoya Gade,68.0,Male,Basic,29,1771.0,18.4,47,2,12,7.0,Smart TV,Pune,0
SUB117065,Anya Jaggi,64.0,Female,Family,42,516.0,29.4,4,7,6,3.0,Smart TV,Hyderabad,0
SUB117066,Miraya Sathe,23.0,Female,Standard,46,,41.4,37,1,7,10.0,Tablet,Chennai,0
SUB117067,Fateh Saraf,40.0,Male,Premium,70,1282.0,34.4,85,5,12,,Mobile,Bangalore,1
SUB117068,Ivana Jhaveri,60.0,Male,Family,43,637.0,4.4,156,7,7,1.0,Mobile,Mumbai,1
SUB117069,Rati Sandhu,,Female,Standard,47,2392.0,9.0,55,7,6,4.0,Laptop,Ahmedabad,1
SUB117070,Shanaya Bhat,47.0,Female,Basic,21,2197.0,12.6,121,4,9,8.0,Mobile,Ahmedabad,1
SUB117071,Urvi Sridhar,38.0,Female,Premium,10,1568.0,36.8,166,7,5,8.0,Mobile,Chennai,1
SUB117072,Samiha Singhal,46.0,Male,Family,4,2251.0,8.3,53,4,10,6.0,Smart TV,Hyderabad,1
SUB117073,Madhav Manda,52.0,Male,Premium,49,530.0,14.8,121,6,0,5.0,Tablet,Chennai,1
SUB117074,Jhanvi Raj,30.0,Male,Standard,3,1663.0,44.3,6,6,6,8.0,Mobile,Delhi,0
SUB117075,Yashvi Boase,18.0,FEMALE,Family,44,1805.0,1.2,46,6,0,8.0,Mobile,Delhi,1
SUB117076,Sana Walia,44.0,Female,Family,22,1107.0,31.2,47,0,10,2.0,Tablet,Kolkata,1
SUB117077,Ishaan Ramakrishnan,,Female,Standard,18,87523.0,5.2,168,2,4,5.0,Mobile,Nagpur,0
SUB117078,Anaya Hari,40.0,Female,Basic,15,1675.0,23.7,76,5,4,5.0,Mobile,Jaipur,1
SUB117079,Biju Krish,52.0,Male,Basic,24,922.0,4.8,126,1,5,1.0,Smart TV,Ahmedabad,0
SUB117080,Anika Gill,45.0,Female,Basic,64,305.0,2.7,176,4,11,,Mobile,Bangalore,0
SUB117081,Aaina Sanghvi,62.0,Male,Basic,42,1302.0,1.8,169,3,12,3.0,Mobile,Pune,1
SUB117082,Aradhya Bath,66.0,Male,Premium,58,2214.0,4.3,32,4,12,9.0,Tablet,Delhi,1
SUB117083,Dharmajan Tella,31.0,Male,Premium,55,1935.0,43.9,95,3,6,7.0,Smart TV,Mumbai,1
SUB117084,Dishani Sachdeva,55.0,Female,Standard,37,2327.0,43.2,135,0,5,7.0,Smart TV,Mumbai,1
SUB117085,Advik Ganesh,63.0,Female,Basic,32,1155.0,26.5,42,3,7,2.0,Mobile,Bangalore,0
SUB117086,Arhaan Dave,37.0,Male,Family,35,2103.0,24.7,25,3,9,8.0,Tablet,Hyderabad,0
SUB117087,Kiaan Mann,62.0,Female,Family,23,1500.0,38.2,103,5,14,5.0,Smart TV,Hyderabad,1
SUB117088,Saksham Mahajan,21.0,Male,Standard,40,420.0,18.8,36,2,8,3.0,Laptop,Ahmedabad,0
SUB117089,Khushi Lala,68.0,Female,Basic,49,948.0,28.1,107,4,11,10.0,Tablet,Jaipur,1
SUB117090,Inaaya  Dubey,33.0,Male,Basic,17,443.0,22.1,157,7,8,1.0,Tablet,Kolkata,1
SUB117091,Ivan Chakraborty,18.0,Female,Basic,36,845.0,24.6,52,7,4,4.0,Mobile,Delhi,0
SUB117092,Lagan Chander,18.0,Female,Premium,41,321.0,11.3,27,2,13,8.0,Laptop,Pune,0
SUB117093,Nitara Ahuja,40.0,Female,Basic,63,1515.0,8.5,137,3,2,10.0,Mobile,Hyderabad,0
SUB117094,Sara Rattan,,Female,Standard,47,531.0,37.7,131,2,11,8.0,Laptop,Hyderabad,0
SUB117095,Inaaya  Savant,39.0,Male,Family,67,2020.0,38.7,101,7,4,7.0,Mobile,Pune,1
SUB117096,Samarth Sridhar,0.0,Female,Family,33,205.0,44.1,44,3,8,3.0,Mobile,Pune,1
SUB117097,Ahana  Borah,34.0,Female,Standard,36,1408.0,44.1,126,6,6,8.0,Mobile,Mumbai,1
SUB117098,Saksham Rama,51.0,Male,Basic,41,2308.0,13.1,151,4,8,9.0,Laptop,Kolkata,0
SUB117099,Parinaaz Kara,57.0,Female,Basic,64,1199.0,37.1,176,6,13,10.0,Mobile,Kolkata,1
SUB117100,Manjari Kaur,59.0,Male,Standard,49,2128.0,,164,2,10,,Tablet,Pune,1
SUB117101,Zaina Jayaraman,,unknown,Standard,18,806.0,41.2,122,5,9,4.0,Tablet,Ahmedabad,1
SUB117102,Taran Bajaj,59.0,Female,Basic,62,676.0,25.5,59,0,7,4.0,Laptop,Chennai,1
SUB117103,Lavanya Hans,44.0,Male,Basic,6,,1.7,101,7,13,10.0,Smart TV,Kolkata,1
SUB117104,Kimaya Venkatesh,38.0,Male,Premium,59,2388.0,,142,0,9,8.0,Laptop,Mumbai,1
SUB117105,Veer Mannan,35.0,Male,Premium,5,287.0,,143,4,4,2.0,Laptop,Mumbai,1
SUB117106,Kavya Sahni,63.0,Female,Standard,58,103.0,15.8,64,5,10,8.0,Laptop,Delhi,1
SUB117107,Nirvaan Rout,40.0,Male,Premium,43,,42.3,62,5,1,8.0,Tablet,Mumbai,1
SUB117108,Abram Kaur,49.0,Female,Family,4,329.0,17.2,137,3,10,5.0,Tablet,Delhi,1
SUB117109,Darshit Das,52.0,Female,Premium,59,2399.0,18.2,2,1,14,1.0,Laptop,Ahmedabad,0
SUB117110,Aarna Bumb,26.0,Male,Family,6,105.0,37.8,1,5,0,9.0,Smart TV,Hyderabad,0
SUB117111,Tushar Chopra,46.0,Female,Premium,64,417.0,37.2,169,2,10,5.0,Mobile,Jaipur,0
SUB117112,Samaira Balan,38.0,Female,Family,2,107.0,29.6,23,2,10,1.0,Laptop,Ahmedabad,0
SUB117113,Vihaan Agrawal,49.0,Female,Family,22,2239.0,19.9,49,6,5,3.0,Mobile,Hyderabad,1
SUB117114,Gatik Kapur,21.0,Female,Basic,59,387.0,41.2,75,0,8,8.0,Laptop,Ahmedabad,0
SUB117115,Nishith Sathe,49.0,Other,Standard,38,533.0,40.6,23,7,4,3.0,Laptop,Mumbai,0
SUB117116,Dhanuk Dhar,48.0,Male,Basic,66,2472.0,6.6,139,5,4,9.0,Tablet,Pune,0
SUB117117,Arnav Chahal,27.0,Female,Standard,61,1722.0,28.8,32,5,14,5.0,Smart TV,Jaipur,0
SUB117118,Nakul Kale,59.0,Male,Premium,16,466.0,41.1,110,7,8,5.0,Smart TV,Jaipur,0
SUB117119,Indrans Warrior,20.0,Male,Standard,37,480.0,40.1,154,5,14,8.0,Tablet,Chennai,1
SUB117120,Dhruv Wali,37.0,Female,Standard,19,1200.0,35.6,91,7,2,6.0,Laptop,Pune,1
SUB117121,Faiyaz Mammen,34.0,Male,Premium,40,482.0,33.3,153,4,12,2.0,Mobile,Delhi,1
SUB117122,Jayesh Krish,41.0,Female,Basic,10,2350.0,31.2,92,1,6,9.0,Smart TV,Bangalore,1
SUB117123,Aarush Kumar,52.0,Male,Premium,71,1366.0,44.9,93,3,6,8.0,Smart TV,Jaipur,0
SUB117124,Samiha Gole,55.0,Male,Basic,29,1333.0,31.8,64,2,10,9.0,Mobile,Hyderabad,0
SUB117125,Parinaaz Sachdev,59.0,Female,Family,55,684.0,15.5,9,7,8,10.0,Smart TV,Bangalore,0
SUB117126,Ishaan Magar,54.0,Male,Basic,64,992.0,30.1,142,0,0,3.0,Smart TV,Chennai,1
SUB117127,Uthkarsh Das,41.0,Male,Standard,57,689.0,15.0,124,0,10,6.0,Mobile,Jaipur,0
SUB117128,Adah Sharma,,Male,Standard,47,1448.0,6.9,30,2,5,8.0,Laptop,Chennai,0
SUB117129,Zaina Keer,21.0,Male,Premium,53,690.0,2.0,157,2,3,5.0,Mobile,Chennai,0
SUB117130,Vardaniya Ravi,51.0,Male,Standard,39,35188.0,4.7,115,4,2,5.0,Laptop,Kolkata,1
SUB117131,Damini Rajagopalan,63.0,Female,Family,12,,17.0,172,0,7,2.0,Tablet,Bangalore,0
SUB117132,Mahika Jhaveri,22.0,Male,Standard,23,1038.0,5.3,77,3,9,4.0,Laptop,Jaipur,1
SUB117133,Samiha Sekhon,50.0,Female,Family,31,788.0,18.8,41,2,6,3.0,Tablet,Hyderabad,0
SUB117134,Khushi Solanki,,Female,Standard,16,2211.0,7.0,127,3,0,10.0,Laptop,Mumbai,0
SUB117135,Madhav Samra,20.0,Female,Premium,61,1998.0,41.2,31,7,3,6.0,Smart TV,Ahmedabad,0
SUB117136,Hunar Dhillon,34.0,Female,Standard,20,1596.0,13.3,71,3,7,9.0,Mobile,Hyderabad,1
SUB117137,Shlok Deep,43.0,Female,Premium,36,1504.0,12.8,8,2,3,9.0,Mobile,Kolkata,0
SUB117138,Mannat Subramaniam,53.0,Female,Basic,58,882.0,24.5,22,0,7,5.0,Mobile,Chennai,0
SUB117139,Manjari Chaudhry,31.0,Female,Basic,4,1751.0,43.3,74,0,5,2.0,Smart TV,Bangalore,1
SUB117140,Ryan Dugar,57.0,Male,Premium,69,671.0,35.5,172,1,14,8.0,Smart TV,Kolkata,0
SUB117141,Divyansh Bhatti,33.0,Female,Basic,52,2132.0,34.0,98,3,9,8.0,Tablet,Kolkata,0
SUB117142,Shaan Butala,23.0,Male,Standard,15,670.0,16.5,106,6,5,2.0,Laptop,Bangalore,1
SUB117143,Ahana  Deol,36.0,Female,Family,45,1484.0,44.7,142,7,12,7.0,Tablet,Bangalore,1
SUB117144,Alia Sastry,,Male,Premium,47,,32.8,64,2,11,5.0,Smart TV,Ahmedabad,1
SUB117145,Mohanlal Krishnamurthy,64.0,Female,Basic,31,1200.0,4.2,26,1,8,5.0,Tablet,Delhi,0
SUB117146,Tara Tank,28.0,Female,Basic,51,690.0,43.0,5,7,3,5.0,Mobile,Chennai,0
SUB117147,Samiha Konda,60.0,Female,Premium,63,721.0,29.9,90,2,6,10.0,Laptop,Jaipur,1
SUB117148,Lavanya Sha,37.0,Male,Family,64,1046.0,10.4,147,4,13,10.0,Mobile,Mumbai,1
SUB117149,Rati Ramanathan,33.0,Female,Basic,24,1513.0,32.2,150,4,12,9.0,Mobile,Ahmedabad,1
SUB117150,Kashvi Mall,50.0,Female,Basic,52,1628.0,23.0,78,2,5,8.0,Mobile,Nagpur,1
SUB117151,Prerak Tandon,53.0,male ,Premium,62,1437.0,24.0,146,0,13,8.0,Laptop,Nagpur,1
SUB117152,Kavya Gokhale,66.0,Male,Premium,32,1600.0,,81,3,4,6.0,Laptop,Pune,1
SUB117153,Ivan Chaudhuri,28.0,Male,Standard,29,1042.0,15.3,126,7,6,10.0,Tablet,Bangalore,1
SUB117154,Prisha Andra,30.0,Female,Premium,25,,33.6,29,6,12,5.0,Tablet,Chennai,0
SUB117155,Damini Khare,31.0,Male,Basic,70,381.0,21.1,33,0,0,6.0,Tablet,Jaipur,0
SUB117156,Prerak Chawla,21.0,Female,Standard,58,978.0,19.8,78,3,1,9.0,Mobile,Mumbai,1
SUB117157,Jayant Kapur,20.0,Female,Basic,63,1377.0,23.0,145,4,14,1.0,Smart TV,Jaipur,1
SUB117158,Kaira Ganesan,200.0,Male,Basic,45,2414.0,40.0,69,2,6,4.0,Mobile,Nagpur,1
SUB117159,Anahi Ram,39.0,Female,Premium,57,411.0,28.6,116,2,4,4.0,Mobile,Kolkata,1
SUB117160,Chirag Kanda,30.0,Female,Family,47,501.0,4.5,172,0,5,4.0,Laptop,Pune,0
SUB117161,Madhup Sundaram,39.0,Male,Standard,33,778.0,36.3,16,5,14,10.0,Tablet,Pune,0
SUB117162,Samiha Reddy,46.0,Female,Basic,22,389.0,32.8,171,3,10,2.0,Tablet,Chennai,1
SUB117163,Piya Biswas,22.0,male ,Family,38,1018.0,37.5,83,4,7,8.0,Mobile,Hyderabad,1
SUB117164,Divyansh Doctor,47.0,male ,Family,35,31343.0,24.7,25,1,6,7.0,Mobile,Nagpur,0
SUB117165,Shaan Kapoor,39.0,Female,Basic,59,2366.0,28.8,107,4,1,7.0,Tablet,Pune,1
SUB117166,Urvi Majumdar,39.0,Male,Standard,63,2449.0,15.2,162,0,9,,Smart TV,Jaipur,0
SUB117167,Hiran Dua,40.0,Male,Standard,10,275.0,32.5,136,5,7,6.0,Laptop,Kolkata,1
SUB117168,Nishith Kannan,,Female,Standard,42,1672.0,15.8,142,0,0,8.0,Tablet,Kolkata,1
SUB117169,Ryan Jha,69.0,Female,Family,67,1148.0,20.3,95,5,9,6.0,Mobile,Hyderabad,1
SUB117170,Samaira Raman,18.0,Female,Premium,42,960.0,31.9,113,7,2,4.0,Tablet,Nagpur,0
SUB117171,Anya Bansal,37.0,Male,Standard,43,1875.0,19.5,104,4,11,4.0,Tablet,Pune,1
SUB117172,Taran Badal,63.0,Female,Standard,52,909.0,42.8,115,2,12,4.0,Smart TV,Hyderabad,0
SUB117173,Samar Khanna,0.0,Male,Basic,18,856.0,12.5,98,0,0,9.0,Tablet,Kolkata,0
SUB117174,Riaan Loyal,64.0,Male,Family,38,360.0,,69,1,10,7.0,Laptop,Chennai,0
SUB117175,Vaibhav Mall,30.0,Male,Premium,71,892.0,14.3,36,4,2,1.0,Tablet,Jaipur,0
SUB117176,Tiya Brahmbhatt,18.0,Male,Basic,1,660.0,26.1,12,7,4,4.0,Laptop,Nagpur,0
SUB117177,Seher Kohli,65.0,Male,Family,10,824.0,44.8,163,7,13,2.0,Laptop,Pune,1
SUB117178,Purab Sharaf,60.0,Female,Premium,23,1610.0,22.3,150,2,12,,Mobile,Kolkata,0
SUB117179,Tara Kadakia,54.0,Female,Basic,3,2001.0,38.8,152,0,5,8.0,Mobile,Jaipur,0
SUB117180,Indranil Brar,20.0,Female,Premium,53,1260.0,16.9,130,7,3,4.0,Smart TV,Kolkata,1
SUB117181,Hunar Dhingra,63.0,Male,Premium,31,1568.0,38.5,122,1,3,7.0,Tablet,Hyderabad,0
SUB117182,Shanaya Balakrishnan,,Male,Family,60,348.0,15.6,144,1,2,,Mobile,Delhi,0
SUB117183,Gokul Baria,19.0,Female,Family,51,1781.0,9.9,177,6,12,2.0,Mobile,Mumbai,1
